index,glir11,qo11,qt11,wc11,ch11,gor11,glir22,qo22,qt22,wc22,ch22,gor22
31,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
32,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
33,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
34,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
35,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
36,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
37,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
38,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
39,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
40,54.2,139.73,333.73,3.987,705,20346.38231,0,5.73,5.73,0,705,20346.38231
41,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
42,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
43,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
44,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
45,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
46,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
47,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
48,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
49,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
50,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
51,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
52,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
53,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
54,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
55,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
56,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
57,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
58,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
59,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
60,54.2,138.9,332.9,3.987,655,21828.65371,0,4.9,4.9,0,655,21828.65371
61,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
62,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
63,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
64,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
65,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
66,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
67,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
68,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
69,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
70,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
71,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
72,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
73,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
74,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
75,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
76,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
77,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
78,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
79,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
80,54.2,141,335,3.987,790.2,20439.71631,0,7,7,0,790.2,20439.71631
81,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
82,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
83,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
84,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
85,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
86,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
87,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
88,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
89,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
90,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
91,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
92,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
93,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
94,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
95,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
96,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
97,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
98,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
99,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
100,54.2,139.79,333.79,3.987,777,21260.46212,0,5.79,5.79,0,777,21260.46212
101,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
102,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
103,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
104,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
105,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
106,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
107,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
108,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
109,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
110,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
111,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
112,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
113,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
114,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
115,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
116,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
117,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
118,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
119,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
120,54.2,137.52,331.52,3.987,941.01,19139.03432,0,3.52,3.52,0,941.01,19139.03432
121,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
122,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
123,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
124,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
125,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
126,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
127,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
128,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
129,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
130,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
131,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
132,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
133,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
134,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
135,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
136,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
137,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
138,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
139,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
140,54.2,135.35,329.35,3.987,985,19667.52863,0,1.35,1.35,0,985,19667.52863
141,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
142,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
143,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
144,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
145,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
146,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
147,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
148,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
149,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
150,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
151,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
152,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
153,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
154,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
155,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
156,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
157,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
158,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
159,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
160,54.2,137.2,331.2,3.987,1133,19839.65015,0,3.2,3.2,0,1133,19839.65015
161,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
162,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
163,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
164,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
165,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
166,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
167,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
168,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
169,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
170,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
171,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
172,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
173,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
174,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
175,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
176,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
177,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
178,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
179,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
180,54.2,138.82,332.82,3.987,1133,21120.87595,0,4.82,4.82,0,1133,21120.87595
181,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
182,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
183,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
184,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
185,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
186,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
187,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
188,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
189,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
190,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
191,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
192,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
193,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
194,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
195,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
196,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
197,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
198,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
199,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
200,54.2,134,328,3.987,1133,21955.22388,0,0,0,0,1133,21955.22388
201,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
202,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
203,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
204,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
205,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
206,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
207,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
208,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
209,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
210,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
211,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
212,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
213,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
214,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
215,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
216,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
217,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
218,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
219,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
220,54.2,137.26,331.26,3.987,1133,21725.19306,0,3.26,3.26,0,1133,21725.19306
221,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
222,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
223,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
224,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
225,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
226,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
227,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
228,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
229,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
230,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
231,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
232,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
233,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
234,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
235,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
236,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
237,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
238,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
239,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
240,54.2,137.91,331.91,3.987,1133,19113.91487,0,3.91,3.91,0,1133,19113.91487
241,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
242,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
243,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
244,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
245,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
246,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
247,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
248,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
249,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
250,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
251,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
252,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
253,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
254,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
255,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
256,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
257,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
258,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
259,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
260,54.2,138.84,332.84,3.987,1133,18993.08557,0,4.84,4.84,0,1133,18993.08557
261,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
262,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
263,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
264,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
265,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
266,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
267,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
268,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
269,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
270,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
271,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
272,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
273,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
274,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
275,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
276,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
277,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
278,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
279,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
280,54.2,136.84,330.84,3.987,1133,19256.06548,0,2.84,2.84,0,1133,19256.06548
281,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
282,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
283,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
284,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
285,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
286,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
287,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
288,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
289,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
290,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
291,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
292,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
293,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
294,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
295,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
296,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
297,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
298,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
299,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
300,54.2,142.91,336.91,3.987,1133,18480.16234,0,8.91,8.91,0,1133,18480.16234
